Date,KO,^NDX
2018-07-16,40.90147399902344,7357.89990234375
2018-07-17,41.37697219848633,7403.89013671875
2018-07-18,41.258094787597656,7390.1298828125
2018-07-19,41.24895095825195,7352.35986328125
2018-07-20,41.40439987182617,7350.22998046875
2018-07-23,41.1026496887207,7371.77978515625
2018-07-24,41.38611602783203,7406.25
2018-07-25,42.14507293701172,7508.58984375
2018-07-26,42.282230377197266,7400.75
2018-07-27,42.254798889160156,7296.77978515625
2018-07-30,42.27309036254883,7193.10009765625
2018-07-31,42.63885498046875,7231.97998046875
2018-08-01,42.419395446777344,7272.89013671875
2018-08-02,42.22737121582031,7372.14990234375
2018-08-03,42.62970733642578,7395.490234375
2018-08-06,42.65714645385742,7438.990234375
2018-08-07,42.519981384277344,7462.64990234375
2018-08-08,42.19993591308594,7469.5498046875
2018-08-09,42.38282012939453,7466.9599609375
2018-08-10,42.13592529296875,7408.2998046875
2018-08-13,41.907325744628906,7401.169921875
2018-08-14,41.962196350097656,7447.169921875
2018-08-15,42.13592529296875,7354.66015625
2018-08-16,42.263954162597656,7374.2900390625
2018-08-17,42.61141586303711,7377.5400390625
2018-08-20,42.73029708862305,7371.419921875
2018-08-21,42.263954162597656,7397.22998046875
2018-08-22,41.9987678527832,7424.60009765625
2018-08-23,41.7884521484375,7413.83984375
2018-08-24,41.72444534301758,7485.39990234375
2018-08-27,41.7793083190918,7559.1298828125
2018-08-28,41.486698150634766,7570.25
2018-08-29,41.45012283325195,7660.18017578125
2018-08-30,41.1026496887207,7642.669921875
2018-08-31,40.75517654418945,7654.5498046875
2018-09-04,40.92890930175781,7622.31982421875
2018-09-05,41.495845794677734,7523.259765625
2018-09-06,41.85246276855469,7453.169921875
2018-09-07,41.806739807128906,7430.259765625
2018-09-10,42.117637634277344,7447.68017578125
2018-09-11,42.0810661315918,7507.8701171875
2018-09-12,42.282230377197266,7488.06005859375
2018-09-13,42.263790130615234,7561.68994140625
2018-09-14,42.41134262084961,7545.5
2018-09-17,42.71566390991211,7434.72998046875
2018-09-18,42.35600662231445,7494.39990234375
2018-09-19,42.38367462158203,7490.31982421875
2018-09-20,43.01076126098633,7569.02978515625
2018-09-21,42.9554328918457,7531.06982421875
2018-09-24,42.485111236572266,7548.75
2018-09-25,42.125457763671875,7563.18994140625
2018-09-26,42.282230377197266,7563.08984375
2018-09-27,42.429779052734375,7629.56982421875
2018-09-28,42.59577178955078,7627.64990234375
2018-10-01,42.63266372680664,7645.4501953125
2018-10-02,42.890869140625,7628.27978515625
2018-10-03,42.30067443847656,7637.43017578125
2018-10-04,42.282230377197266,7490.0
2018-10-05,42.30990219116211,7399.009765625
2018-10-08,42.86321258544922,7352.81982421875
2018-10-09,42.78022003173828,7371.6201171875
2018-10-10,42.125457763671875,7044.5
2018-10-11,41.1663932800293,6964.02978515625
2018-10-12,41.203277587890625,7157.2099609375
2018-10-15,41.41537857055664,7068.669921875
2018-10-16,41.950252532958984,7276.43017578125
2018-10-17,42.29145812988281,7278.6298828125
2018-10-18,42.06090545654297,7116.08984375
2018-10-19,42.724884033203125,7107.22998046875
2018-10-22,42.392906188964844,7141.2099609375
2018-10-23,42.75254821777344,7118.669921875
2018-10-24,43.09375762939453,6789.14990234375
2018-10-25,42.890869140625,7016.39013671875
2018-10-26,42.3467903137207,6852.39990234375
2018-10-29,42.844764709472656,6713.89990234375
2018-10-30,43.92372512817383,6810.1201171875
2018-10-31,44.15427017211914,6967.10009765625
2018-11-01,44.025169372558594,7069.169921875
2018-11-02,44.26493453979492,6965.2900390625
